Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"48080839","1","","","2018-01-03 15:59:05","","0","55","<p>I need to store few tables of strings in python (each table contains few million records). Let the header be (""A"", ""B"", ""C"") and (""A, ""B"") is the data primary key. Then I need following operations to proceed fast:</p>

<ol>
<li>Add new record (need O(1) complexity).</li>
<li>Find / update, delete record with (A=""spam"", B=""eggs"") (need O(1) complexity).</li>
<li>Find all records with (A=""spam"", C=""foo"") (need O(k) complexity, where k is the number of result rows).</li>
</ol>

<p>I see a solution based on nested dicts structure for each index. It fits my needs, but I think, there is a better existing solution.</p>
","5775637","","","","","2018-01-03 16:44:26","Proper way to store table in python efficiently: low memory usage and fast search by few complex indexes","<python>","1","4","","",""
"48080840","1","48081029","","2018-01-03 15:59:08","","0","42","<p>I'm new to programming and I'm programming with Visual Studio. I'm trying to get an input from user (a name of a site like google.com) and search for the site name toward my tables (I have different domain tables such as .com , .org , etc). </p>

<p>So, I'm trying to write this stored procedure which selects from a table without actual table name (I'm trying to pass table name from input to stored procedure) here is my stored procedure:</p>

<pre><code>CREATE PROCEDURE test
    @link nvarchar(50)
AS
    SELECT * 
    FROM @link
</code></pre>

<p>I have defined <code>linksg</code> (set and get) like this:</p>

<pre><code>public string linksg
{
    get { return link; }
    set { link = value; }
}
</code></pre>

<p>and this is how I defined <code>linksg</code> in a function (my <code>search_sitedomain</code> function takes a domain like .com and gives a link to a table which includes your sitename like .com table):</p>

<pre><code>public void search_sitedomain()
{
    SqlConnection con = new SqlConnection(""Data Source=SM;Initial Catalog=mohandesi-net;Integrated Security=True;Pooling=False"");

    SqlCommand cmd = new SqlCommand(""search_sitedomain"", con);
    cmd.CommandType = CommandType.StoredProcedure;
    cmd.Parameters.AddWithValue(""@domain"", domain);

    con.Open();
    string link = Convert.ToString(cmd.ExecuteScalar());
    linksg = link;
    MessageBox.Show(link);
}
</code></pre>

<p>The <code>search_sitedomain</code> function works perfectly fine and returns the link but my stored procedure doesn't work like it can't replace <code>@link</code> with a tablename (like .com)</p>

<p>So what am I doing wrong?</p>
","8558580","","13302","","2018-01-03 16:40:22","2018-01-03 16:40:22","Passing tablename to a stored procedure c#","<c#><stored-procedures>","1","4","","",""
"48080842","2","","48079808","2018-01-03 15:59:12","","0","","<p>Hellow,</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>^[0-9]+\. (.*)[\r\n]+a\)[\s]+(.*)[\s]+b\)[\s]+(.*)[\s]+c\)[\s]+(.*)[\s]+d\)[\s]+(.*)[\s]+e\)[\s]+(.*)[\s]*</code></pre>
</div>
</div>
</p>

<p><a href=""https://regex101.com/r/XPsbde/3"" rel=""nofollow noreferrer"">Try it !</a></p>

<pre><code>$re = '/^[0-9]+\. (.*)[\r\n]+a\)[\s]+(.*)[\s]+b\)[\s]+(.*)[\s]+c\)[\s]+(.*)    [\s]+d\)[\s]+(.*)[\s]+e\)[\s]+(.*)[\s]*/m';
$str = '1. A car averages 27 miles per gallon. If gas costs $4.04 per gallon, which of the following is closest to how much the gas would cost for this car to travel 2,727 typical miles?

a) $44.44 b) $109.08 c) $118.80
d) $408.04 e) 
$444.40

2. When x = 3 and y = 5, by how much does the value of 3x2 – 2y exceed the value of 2x2 – 3y ?
a) 4
b) 14
c) 16
d) 20 e) 50';

preg_match_all($re, $str, $matches, PREG_SET_ORDER, 0);

// Print the entire match result
var_dump($matches);
</code></pre>
","8324070","","8324070","","2018-01-04 12:18:13","2018-01-04 12:18:13","","","","1","","",""
"48080843","2","","45178695","2018-01-03 15:59:15","","1","","<p>I think you are missing the CLI version. Please try:</p>

<pre><code>npm i csso-cli
</code></pre>

<p>to install it.</p>
","1588163","","","","","2018-01-03 15:59:15","","","","0","","",""
"48080844","1","48082297","","2018-01-03 15:59:17","","-1","40","<p>So I'm trying to write a little script to add a class based on whether or not a list item's span id contains any of the words in a list of words. </p>

<p>The list has the basic structure: </p>

<pre><code>&lt;div id=""main_list""&gt;
    &lt;li class&gt;
        &lt;a data-item_number_id=""555000"" class=""item""  &lt;span id=""displayname""&gt;greyblackhammer&lt;/span&gt;&lt;/a&gt;
    &lt;li class&gt;
        &lt;a data-item_number_id=""555002"" class=""item""  &lt;span id=""displayname""&gt;grey_green_hammer&lt;/span&gt;&lt;/a&gt;
    &lt;li class&gt;
        &lt;a data-item_number_id=""555004"" class=""item""  &lt;span id=""displayname""&gt;red_orangehammer&lt;/span&gt;&lt;/a&gt;
</code></pre>

<p>With thousands of entries. </p>

<p>Let's say I have:</p>

<pre><code>var list_of_words = [""Green"", ""black"", ""other_words""]
</code></pre>

<p>I want to be able to search through the list of span ids (they can contain any mixture of spaces, upper and lowercase, underscores, etc), and, if they contain any of the strings in my list of words, add a ""starred"" class to their parent, so - in this example it would be: </p>

<pre><code> &lt;div id=""main_list""&gt;
    &lt;li class =""starred""&gt;
        &lt;a data-item_number_id=""555000"" class=""item""  &lt;span id=""displayname""&gt;greyblackhammer&lt;/span&gt;&lt;/a&gt;
    &lt;li class=""starred""&gt;
        &lt;a data-item_number_id=""555002"" class=""item""  &lt;span id=""displayname""&gt;grey_green_hammer&lt;/span&gt;&lt;/a&gt;
    &lt;li class&gt;
        &lt;a data-item_number_id=""555002"" class=""item""  &lt;span id=""displayname""&gt;red_orangehammer&lt;/span&gt;&lt;/a&gt;
</code></pre>

<p>So, case doesn't matter, spacing doesn't matter - just whether or not the span id contains the desired string in some way. </p>

<p>I'm not that familiar with jQuery, so I haven't gotten very far. Here's what I have: </p>

<pre><code> ids_to_star = [""Green"", ""black""];

 function star_matching_span_ids(){

var matching_ids = $('#main_list').find(""div:contains(ids_to_star)"");
   $.each(matching_ids, function (){
       $(this).parent('li').addClass('starred');
   });
}
</code></pre>

<p>Obviously this doesn't work...it doesn't even correctly select the span ids. Hopefully you kind folks can point me in the right direction. </p>
","1710726","","1710726","","2018-01-03 16:07:59","2018-01-03 17:39:14","Find all divs with a span id that contains any of a matching list of words","<jquery><html><css>","1","2","","",""
"48080845","2","","48080388","2018-01-03 15:59:19","","2","","<p>this is another method.</p>

<pre><code>Sub test()
    Dim rngT As Range
    Dim rngDB() As Range, n As Integer, i As Integer

    If UF1_Location_and_Role.CheckBox6.Value Then
        Set rngT = Range(""b"" &amp; Rows.Count).End(xlUp)(2)
        rngT.Resize(5) = ""India""
        n = n + 1
        ReDim Preserve rngDB(1 To n)
        Set rngDB(n) = rngT.Resize(5)
    End If
    If UF1_Location_and_Role.CheckBox7.Value Then
        Set rngT = Range(""b"" &amp; Rows.Count).End(xlUp)(2)
        rngT.Resize(5) = ""Germany""
        n = n + 1
        ReDim Preserve rngDB(1 To n)
        Set rngDB(n) = rngT.Resize(5)
    End If
    If UF1_Location_and_Role.CheckBox8.Value Then
        Set rngT = Range(""b"" &amp; Rows.Count).End(xlUp)(2)
        rngT.Resize(5) = ""Hongkong""
        n = n + 1
        ReDim Preserve rngDB(1 To n)
        Set rngDB(n) = rngT.Resize(5)
    End If
    Application.DisplayAlerts = False
    For i = 1 To n
        rngDB(i).Merge
    Next i
    Application.DisplayAlerts = True
End Sub
</code></pre>
","8107092","","8107092","","2018-01-03 17:24:16","2018-01-03 17:24:16","","","","3","","",""
"48080846","1","","","2018-01-03 15:59:20","","1","50","<p>I'm currently using the ngDoCheck() lifecycle hook and it is fired alot of times. There is a certain situation when I do no longer need this lifecycle hook.</p>

<p>So my question is: Can I cancel this lifecycle hook?</p>
","5976604","","","","","2018-01-07 15:22:31","Is it possible to cancel an Angular 4 lifecycle hook?","<angular>","2","2","","",""
"48080848","2","","48079833","2018-01-03 15:59:26","","1","","<p>Set the body's <code>innerHTML</code> to the <code>documentElement.innerHTML</code> like so:</p>

<pre><code>window.document.body.innerHTML = new_html.documentElement.innerHTML
</code></pre>
","666181","","","","","2018-01-03 15:59:26","","","","0","","",""
"48080849","2","","233243","2018-01-03 15:59:29","","0","","<p><code>\b([a-z])?([a-z])?([a-z])?\2\1\b/gi</code></p>

<p>Matches 5 letter palindromes such as refer and kayak. It does this using (non-greedy) matching of any three letters, followed by the 2nd and 1st matched letters.</p>

<p><a href=""https://regex101.com/r/SjrxXx/2"" rel=""nofollow noreferrer"">Link to regex101 site using this</a></p>
","4464616","","","","","2018-01-03 15:59:29","","","","0","","",""
"48080850","2","","48079515","2018-01-03 15:59:29","","0","","<p>Formulas are just Custom Functions return value(s), you need to solve that with Script or hide it manually.</p>

<p>Check that may help you</p>

<ul>
<li><a href=""https://stackoverflow.com/questions/29972799/hide-row-in-google-sheets-if-cell-contains-no-multiple-sheets"">Hide Row in Google Sheets if Cell Contains &quot;no&quot; - Multiple Sheets</a></li>
<li><a href=""https://stackoverflow.com/questions/18707027/filter-or-hide-row"">Filter Or Hide Row</a></li>
</ul>
","","user6637260","1595451","","2018-01-04 23:55:30","2018-01-04 23:55:30","","","","1","","",""
"48080852","2","","48080161","2018-01-03 15:59:30","","1","","<p>It seems that you want to customize Admob Interstitial? If so, unfortunately you can not do it, since Admob interstitial ads are full-screen ads and you have no control over it. </p>

<p>You should check Native ads if you need to customize the look and layout of the ads. The Firebase Native ads Advanced is now open to every one to use: <a href=""https://developers.google.com/admob/android/native-advanced"" rel=""nofollow noreferrer"">https://developers.google.com/admob/android/native-advanced</a> </p>
","9165520","","","","","2018-01-03 15:59:30","","","","1","","",""
"48080853","2","","48077375","2018-01-03 15:59:32","","2","","<p>The column in indexeddb is a key of object and table is object store. In your case lets say the key is - ArticleId and the column ArticleId is indexed by JsStore.</p>

<p>Now lets see about index in idb - </p>

<blockquote>
  <p>An index is a specialized object store for looking up records in
  another object store, called the referenced object store. The index is
  a persistent key-value storage where the value part of its records is
  the key part of a record in the referenced object store. The records
  in an index are automatically populated whenever records in the
  referenced object store are inserted, updated, or deleted. Each record
  in an index can point to only one record in its referenced object
  store, but several indexes can reference the same object store. When
  the object store changes, all indexes that refer to the object store
  are automatically updated.</p>
</blockquote>

<p>So basically when you add index on a key, an special object store is maintained by indexeddb in order to search the records.</p>

<p>When you define column in JsStore - JsStore automatically add the index on that column, so that we can search on that column.</p>

<p>So the data is not repeated in columns and tables. The column is just referencing to the respective primary key , and using primary key it can access the actual stored value. The browser is only showing relationship between data.  </p>

<p>Hope this will give you more info about indexeddb columns, index and how they are stored.</p>

<p>For more Info, please take a look at MDN Article - <a href=""https://developer.mozilla.org/en-US/docs/Web/API/IndexedDB_API/Basic_Concepts_Behind_IndexedDB"" rel=""nofollow noreferrer"">https://developer.mozilla.org/en-US/docs/Web/API/IndexedDB_API/Basic_Concepts_Behind_IndexedDB</a></p>
","4393136","","4393136","","2018-01-03 17:19:05","2018-01-03 17:19:05","","","","1","","",""
"48080854","2","","23895810","2018-01-03 15:59:44","","0","","<p>I've experienced the same issue after upgrading from mysql 5.1 connector to 6.0.6 and the way to solve is just to add : <code>.withoutProcedureColumnMetaDataAccess()</code> in this way : </p>

<pre><code>SimpleJdbcCall jdbcCall = new SimpleJdbcCall(getJdbcTemplate())
                                    .withSchemaName(""thu"")
                                    .withProcedureName(""productGetter"")
                                    .withoutProcedureColumnMetaDataAccess();

    jdbcCall.addDeclaredParameter(new SqlParameter(""maxPrice"", Types.DOUBLE));
    jdbcCall.addDeclaredParameter(new SqlParameter(""minPrice"", Types.DOUBLE));

    Map&lt;String, Object&gt; params=new HashMap&lt;String, Object&gt;();
    params.put(""maxPrice"", maxPrice);
    params.put(""minPrice"", minPrice);


    jdbcCall.execute(params);
</code></pre>
","330280","","","","","2018-01-03 15:59:44","","","","0","","",""
"48080855","2","","48075599","2018-01-03 15:59:46","","0","","<p>You are correct that the wrong username and password were ultimately used to authenticate the request. Running the command <code>net helpmsg 1326</code> (1326 is the <code>sc-win32-status</code> value from the log entry you provided) yields ""<em>The user name or password is incorrect.</em>""</p>

<p>Also interesting is the request/response logged before that. The substatus value 2 for a 401 means ""<em>Access is denied due to server configuration favoring an alternate authentication method.</em>"" according to <a href=""https://www.microsoft.com/technet/prodtechnol/WindowsServer2003/Library/IIS/c9511f97-d898-4aed-b0a8-979ce30d85b5.mspx?mfr=true"" rel=""nofollow noreferrer"">TechNet</a>. And <code>net helpmsg 1322</code> yields ""<em>This operation is disallowed as it could result in an administration account being disabled, deleted or unable to logon.</em>""</p>

<ol>
<li>Review (or re-review) the instructions at <a href=""https://docs.microsoft.com/en-us/iis/publish/using-web-deploy/configure-the-web-deployment-handler"" rel=""nofollow noreferrer"">https://docs.microsoft.com/en-us/iis/publish/using-web-deploy/configure-the-web-deployment-handler</a></li>
<li>If your deployment is still not working, take a look at <a href=""https://docs.microsoft.com/en-us/iis/publish/troubleshooting-web-deploy/troubleshooting-common-problems-with-web-deploy"" rel=""nofollow noreferrer"">Microsoft's <em>Troubleshooting Common Problems with Web Deploy</em></a>. </li>
</ol>
","704808","","","","","2018-01-03 15:59:46","","","","1","","",""
"48080858","1","","","2018-01-03 16:00:02","","1","102","<p>Is there anyway to show label as required when validating a form?
I'm asking this because I have this translated labels in my form and it would be easier if I can show those labels when user missed one instead of standard ""Required"" text(which is not translated).</p>

<p>I want to replace <code>[Required(ErrorMessage = ""*Requird*"")]</code> whit the translated value of <code>labelText: questions.number</code></p>

<p>Here is my code: <br> <br>
formIndex.chtml</p>

<pre><code>&lt;div class=""form-group""&gt;
        @Html.LabelFor(model =&gt; model.number, labelText: questions.number, htmlAttributes: new { @class = ""control-label col-md-2"" })

        &lt;div class=""col-md-6""&gt;
            @Html.TextBoxFor(model =&gt; model.number, new { @class = ""form-control"", @PlaceHolder = ""9010"" , @type=""number"" , @Value = """" })
            @Html.ValidationMessageFor(model =&gt; model.number, """", new { @class = ""text-danger"" })
        &lt;/div&gt;
&lt;/div&gt;
</code></pre>

<p><br> 
Answers.cs</p>

<pre><code>[Required(ErrorMessage = ""*Requird*"")]
public int number { get; set; }
</code></pre>
","4529104","","","","","2018-01-03 16:00:02","Required field validation with label name in MVC asp.net","<c#><html><asp.net><asp.net-mvc><razor>","0","3","","",""
"48080859","2","","48080631","2018-01-03 16:00:05","","3","","<p><code>mapReduceTriplets</code> belonged to legacy API and has been removed from the public API. Specifically if you check <a href=""https://spark.apache.org/docs/2.2.0/graphx-programming-guide.html#map-reduce-triplets-transition-guide-legacy"" rel=""nofollow noreferrer"">the current documentation</a>:</p>

<blockquote>
  <p>In earlier versions of GraphX neighborhood aggregation was accomplished using the mapReduceTriplets operator</p>
</blockquote>
","9168935","","","","","2018-01-03 16:00:05","","","","1","","",""
"48080860","2","","48080567","2018-01-03 16:00:05","","0","","<p>You can use <code>.str</code> and treat the whole columns like string to split at the dot.
Now, apply a function that takes the number string and turns into a new year value if possible.</p>

<p>Starting dataframe:</p>

<pre><code>   Month
0    Apr
1  Apr.1
2  Apr.2
</code></pre>

<p>Solution:</p>

<pre><code>def get_year(entry):
    value = 2015
    try:
        value += int(entry[-1])
    finally:
        return str(value)

df['Year'] = df.Month.str.split('.').apply(get_year)
</code></pre>

<p>Now <code>df</code> is:</p>

<pre><code>   Month  Year
0    Apr  2015
1  Apr.1  2016
2  Apr.2  2017
</code></pre>
","837534","","837534","","2018-01-03 16:08:08","2018-01-03 16:08:08","","","","0","","",""
"48080861","5","","","2018-01-03 16:00:12","","0","","","-1","","-1","","2018-01-03 16:00:12","2018-01-03 16:00:12","","","","0","","",""
"48080862","4","","","2018-01-03 16:00:12","","0","","Questions related to the usage of Filestack. A web service provides an out of the box file uploading widget that will connect to your user’s local drive, Facebook, Instagram, Google Drive, Dropbox, and Web Image Search. Once implemented, you can further customize your file picker with many parameters.","2646226","","2646226","","2018-01-04 10:11:11","2018-01-04 10:11:11","","","","0","","",""
"48080864","1","","","2018-01-03 16:00:13","","1","276","<p>I have this error when I run tests on a conda environment which I built from specs in <code>environment.yml</code></p>

<pre><code>File ""utils.py"", line 5, in &lt;module&gt;
    import pycurl
ImportError: pycurl: libcurl link-time version (7.29.0) is older than compile-time version (7.55.1)
</code></pre>

<p>The environment.yml file used to build the conda env:</p>

<pre><code>name: indices_python
channels:
- defaults
- conda-forge
dependencies:
- coverage 
- coveralls
- nco
- netcdf4
- nose
- numba
- numpy
- pandas
- pycurl
- pynco
- python=3
- scipy
</code></pre>

<p>The command I'm running (on Linux):</p>

<pre><code>$ python -W ignore -m unittest tests/test_*.py
</code></pre>

<p>Can anyone suggest how to fix this and/or how to prevent this from happening in the future?</p>

<p>Thanks in advance for your help.</p>
","85248","","","","","2018-01-03 16:00:13","How to fix? ImportError: pycurl: libcurl link-time version is older than compile-time version","<python-3.x><anaconda><python-import><importerror><pycurl>","0","0","","",""
"48080865","1","48094340","","2018-01-03 16:00:13","","0","2103","<p>I try to analyze one module of a multi module project in Jenkins with <a href=""https://plugins.jenkins.io/sonar"" rel=""nofollow noreferrer"">SonarQube Scanner</a> plug-in (version 2.5). Unfortunately, Jenkins picks the wrong module as working directory. </p>

<p>In this particular case, I could change the order of the modules, but in general (more than one analyzed module) it is not working. So I want to fix the problem with the property <code>sonar.projectBaseDir</code>, see <a href=""https://docs.sonarqube.org/display/SCAN/Advanced+SonarQube+Scanner+Usages"" rel=""nofollow noreferrer"">Advanced SonarQube Scanner Usages</a>:</p>

<blockquote>
  <h2>Alternate Analysis Directory</h2>
  
  <p>If the files to be analyzed are not in the directory where the analysis starts from, use the <code>sonar.projectBaseDir</code> property to move analysis to a different directory. E.G. analysis begins from <code>jenkins/jobs/myjob/workspace</code> but the files to be analyzed are in <code>ftpdrop/cobol/project1</code>.</p>
  
  <p><strong>sonar-project.properties</strong></p>
  
  <p>sonar.projectBaseDir=/home/ftpdrop/cobol/project1<br>
  sonar.sources=src<br>
  sonar.cobol.copy.directories=/copy  </p>
</blockquote>

<p>I tried following ways to set the <code>sonar.projectBaseDir</code> property to right module (<code>module2</code> instead of <code>module1</code>):</p>

<ol>
<li><p><code>sonar.projectBaseDir</code> in <code>sonar-project.properties</code> file</p>

<p>But it doesn't work. The property in <code>sonar-project.properties</code> file is ignored. The log shows that the property is overriden with JVM option:</p>

<p></p>

<pre><code>/Users/test/jenkinsslave/tools/hudson.plugins.sonar.SonarRunnerInstallation/SonarQube_Scanner_2.8/bin/sonar-scanner -X -e -Dsonar.host.url=http://sonarqube:9090 -Dproject.settings=/Users/test/jenkinsslave/workspace/Test/module2/sonar-project.properties -Dsonar.projectBaseDir=/Users/test/jenkinsslave/workspace/Test/module1
</code></pre>

<p>I think that is a bug in  SonarQube Scanner plug-in, because <code>project.settings</code> is incompatible with  <code>sonar.projectBaseDir</code>, see <a href=""https://docs.sonarqube.org/display/SCAN/Advanced+SonarQube+Scanner+Usages"" rel=""nofollow noreferrer"">Advanced SonarQube Scanner Usages</a>:</p>

<blockquote>
  <p>The property <code>project.settings</code> can be used to specify the path to the project configuration file (this option is incompatible with the <code>project.home</code> and <code>sonar.projectBaseDir</code> properties).</p>
</blockquote></li>
<li><p><code>sonar.projectBaseDir</code> as <em>JVM Options</em></p>

<p>But it doesn't work. The property is ignored. The log shows that the property is overriden:</p>

<p></p>

<pre><code>/Users/test/jenkinsslave/tools/hudson.plugins.sonar.SonarRunnerInstallation/SonarQube_Scanner_2.8/bin/sonar-scanner -X -e -Dsonar.host.url=http://sonarqube:9090 -Dsonar.projectBaseDir=/Users/test/jenkinsslave/workspace/Test/module1
</code></pre></li>
<li><p><code>sonar.projectBaseDir</code> as <em>Additional arguments</em></p>

<p>But it doesn't work. The log shows that the property is configured twice: </p>

<p></p>

<pre><code>/Users/test/jenkinsslave/tools/hudson.plugins.sonar.SonarRunnerInstallation/SonarQube_Scanner_2.8/bin/sonar-scanner -Dsonar.projectBaseDir=/Users/test/jenkinsslave/workspace/Test/module2 -X -e -Dsonar.host.url=http://sonarqube:9090 -Dsonar.projectBaseDir=/Users/test/jenkinsslave/workspace/Test/module1
</code></pre>

<p>I think that is a bug in SonarQube Scanner plug-in, because it should not add <code>sonar.projectBaseDir</code> option if there is already such option.</p></li>
</ol>
","5277820","","5277820","","2018-01-03 20:39:26","2018-01-04 11:31:22","How to set sonar.projectBaseDir in SonarQube Scanner for Jenkins?","<sonarqube><sonarqube-scan>","1","0","1","",""
"48080866","1","48081213","","2018-01-03 16:00:13","","0","83","<p>We have a project in which there are some components and one of them is named <code>Racket.qml</code> which is as below:</p>

<pre><code>import QtQuick 2.9

Rectangle {
    id: root
    width: 15; height: 65
    property int oldY: y
    property bool yUwards: false
    property bool yDwards: false

    onYChanged: {
        if(y &gt; oldY)  yDwards = true
        else if (y &lt; oldY)  yUwards = true
        oldY = y
    }

    Item {
        x: root.x - 50
        y: root.y - 50
        width: 100
        height: 200

        MouseArea {
            anchors.fill: parent
            drag.target: root
            focus: true
            hoverEnabled: true
            pressAndHoldInterval: 0
            drag.axis: Drag.YAxis
            drag.minimumY: table.y
            drag.maximumY: table.height - height - 10
        }
    }
}
</code></pre>

<p>I've used that component in <code>main.qml</code> this way:</p>

<pre><code>import QtQuick 2.9
import QtQuick.Window 2.2
import QtQuick.Controls 2.1

Window {
    id: window
    title: qsTr(""Test"")
    color: ""gray""

    Rectangle {
        id: table
        width: window.width / 1.15; height: window.height / 1.15
        x: window.x + 100; y: 10;

        Racket {
            id: blackRacket
            anchors.left: table.left
            anchors.leftMargin: width * 2
            y: height
            color: ""black""
        }
        Racket {
            id: redRacket
            anchors.right: table.right
            anchors.rightMargin: width * 2
            y: height
            color: ""red""
        }
      ...
</code></pre>

<p>My purpose was just to widen the area of the Rackets but now when I run the program I can't drag the rackets!</p>

<p>What can the problem be please?</p>
","4989541","","6622587","","2018-01-03 16:46:56","2018-01-03 16:46:56","The QML MouseArea property doesn't handle the ""target""","<qt><qml><qt-quick><qqmlcomponent><mousearea>","1","0","","",""
"48080867","2","","48076930","2018-01-03 16:00:14","","0","","<p>First, I hope you recognize that by creating a new model each time you add a node, the diagram is discarding all of the old Nodes and Links and creating new Nodes and Links for all of the data in the model. That's a very inefficient way to build up a tree -- it's better to just call <a href=""https://gojs.net/latest/api/symbols/Model.html#addNodeData"" rel=""nofollow noreferrer"">Model.addNodeData</a> with each new node data object.</p>

<p>If there is a data Binding in your node template that depends on the ""share"" data property, then you can modify a node by calling <a href=""https://gojs.net/latest/api/symbols/Model.html#setDataProperty"" rel=""nofollow noreferrer"">Model.setDataProperty</a>:</p>

<pre><code>myDiagram.model.setDataProperty(someItem, ""share"", 17);
</code></pre>

<p>I highly recommend reading <a href=""https://gojs.net/learn"" rel=""nofollow noreferrer"">https://gojs.net/learn</a> and all of the pages of the Introduction, starting at <a href=""https://gojs.net/intro"" rel=""nofollow noreferrer"">https://gojs.net/intro</a>, to understand how you can define your node template to depend on your data properties.</p>
","5082978","","","","","2018-01-03 16:00:14","","","","1","","",""
"48080868","1","48081123","","2018-01-03 16:00:15","","-2","64","<p>I have a problem with the loop in python. I want create a list x[X0,X1,....Xn], with this algorithm:</p>

<pre><code>X1=X0-(5+X0*2); X2=X1-(5+X1*2);.....
</code></pre>

<p>I try this but the result is not correct.</p>

<pre><code>a=list(np.empty(10))
a[0]=1
for i in range(10):
        a.append(a[i]-(5+a[i]*2))
        print (a [i])
</code></pre>

<p>If you manually iterating the result gives:</p>

<pre><code>[1,-6,1,-6, ....]
</code></pre>

<p>But after loop it gives:</p>

<pre><code>[1,-1.29074375768e-231,2.19254982219e-314,.....]
</code></pre>

<p>The loop are easy in C but I did not understand the functioning in Python, if you have an idea ?</p>
","9117892","","9117892","","2018-01-03 16:24:39","2018-01-03 16:31:09","How can I code loop in python","<python><python-3.x>","4","4","","",""
"48080869","2","","48044670","2018-01-03 16:00:15","","6","","<p>Those aren't great tutorials for the latest versions of <code>gensim</code>. In particular, it's a bad idea to be calling <code>train()</code> multiple times in a loop with your own manual management of <code>alpha</code>/<code>min_alpha</code>. It's easy to mess up – the wrong things will happen in your code, for example – and offers no benefit for most users. Don't change <code>min_alpha</code> from the default, and call <code>train()</code> exactly once – it'll then do exactly <code>epochs</code> iterations, decaying the learning-rate <code>alpha</code> from its max to min values properly. </p>

<p>Your specific error is because your <code>TaggedLineSentence</code> class doesn't have a <code>sentences</code> property – at least not until after <code>to_array()</code> is called – and yet the code is trying to access that non-existent property. </p>

<p>The whole <code>to_array()</code>/<code>sentences_perm()</code> approach is a bit broken. The reason for using such an iterable class is typically to keep a large dataset out of main-memory, streaming it from disk. But <code>to_array()</code> then just loads everything, caching it <em>inside</em> the class - eliminating the iterable benefit. If you can afford that, because the full dataset easily fits in memory, you can just do...</p>

<pre><code>sentences = list(TaggedLineSentence(sources)
</code></pre>

<p>...to iterate-from-disk once, then keep the corpus in an in-memory list. </p>

<p>And shuffling repeatedly during training isn't usually needed. Only if the training data has some existing clumping – like all the examples with certain words/topics are stuck together at the top or bottom of the ordering – is the native ordering likely to cause training problems. And in that case, a single shuffle, before any training, should be enough to remove the clumping. So again assuming your data fits in memory, you can just do...</p>

<pre><code>sentences = random.shuffle(list(TaggedLineSentence(sources)
</code></pre>

<p>...once, then you've got a <code>sentences</code> that's fine to pass to <code>Doc2Vec</code> in both <code>build_vocab()</code> and <code>train()</code> (once) below. </p>
","130288","","","","","2018-01-03 16:00:15","","","","0","","",""
"48080870","1","48083696","","2018-01-03 16:00:16","","0","70","<p>So it looks like this:<a href=""https://i.stack.imgur.com/RkMqI.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/RkMqI.png"" alt=""enter image description here""></a></p>

<p>this is the example code of a message:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>.allMsg {
  width: 100%;
}

.self {
  border-radius: 1rem;
  background-color: #28a745;
  text-align: right;
  padding-left: 5px;
  padding-right: 5px;
  margin-left: 5px;
  margin-right: 5px;
}

.friend {
  text-align: left;
}

#chatWith {
  text-align: center;
  font-family: sans-serif;
  font-size: 40px;
  padding-bottom: 15px;
  border-bottom: 1px solid #eee;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div class='allMsg'&gt;
  &lt;p class='self chatMsg'&gt;Hello&lt;/p&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p>How can i make the border as big as the text inside ... I thought the padding was going to work but unfortunately it didn't so please help me.</p>
","8142599","","616443","","2018-01-03 16:01:03","2018-01-03 20:19:19","How to make border as big as text in it","<html><css><html5><css3><border>","2","2","","",""
